pt_id,lat,lon,gvi_mean,gvi_median,gvi_std,headings_count,total_valid,total_veg,gvi_weighted
pt01635,40.98263,70.022144,19.28,20.02,9.075629848272634,8,2035915,391456,19.23
pt01638,40.982589,70.022028,19.49875,18.54,4.720685293774321,8,2034479,396701,19.5
pt01641,40.982548,70.021913,18.215,17.035,4.933717809985835,8,2040248,371905,18.23
pt01643,40.982507,70.021798,19.13125,19.445,4.127539694366541,8,2041214,390554,19.13
pt01646,40.982467,70.021685,19.97625,19.71,8.598320330157513,8,2039070,406877,19.95
pt01649,40.982428,70.021572,20.87,21.535,3.151530240556618,8,2035714,424795,20.87
pt01651,40.982388,70.02146,21.5875,21.384999999999998,4.65507326933284,8,2036007,439350,21.58
pt01654,40.982349,70.021349,23.67875,21.935000000000002,8.587135623377897,8,2030264,479696,23.63
pt01656,40.98231,70.02124,21.715,22.665,6.16951954600773,8,2030658,440236,21.68
pt01659,40.982271,70.021131,20.27125,20.29,4.416441481231565,8,2036487,412813,20.27
pt01662,40.982233,70.021023,17.18625,13.275,11.366700661518777,8,2020734,345311,17.09
pt01664,40.982191,70.020909,20.57,16.450000000000003,16.36111679736878,8,2019010,409606,20.29
pt01667,40.98215,70.020796,24.630000000000003,26.6,7.299262193634955,8,2035610,500870,24.61
pt01670,40.982107,70.020684,23.396250000000002,25.275,5.285662379088764,8,2032109,475300,23.39
pt01675,40.982018,70.020457,26.471249999999998,24.634999999999998,11.258469113770056,8,2017025,530994,26.33
pt01678,40.982015,70.020267,18.33125,20.4,6.832496798389296,8,2044547,374624,18.32
pt01681,40.981972,70.02015,16.85125,16.15,5.974929617039136,8,2043132,344419,16.86
pt01684,40.98193,70.020033,20.1675,20.939999999999998,6.495001924557065,8,2045020,412563,20.17
pt01686,40.981893,70.019924,23.165,22.5,7.782148069230538,8,2042160,472959,23.16
pt01689,40.981856,70.019815,27.012500000000003,24.35,10.408599123526937,8,2043396,551717,27.0
pt01691,40.981819,70.019706,35.3475,27.045,18.77023460542934,8,2044770,722172,35.32
pt01694,40.981784,70.019596,36.86,32.3,18.2541932560322,8,2043694,752579,36.82
pt01697,40.981749,70.019485,37.01375,31.994999999999997,17.082207901372534,8,2044693,756108,36.98
pt01699,40.981714,70.019373,27.17125,27.325000000000003,13.430663676293674,8,2042761,554464,27.14
pt01702,40.98168,70.019259,20.00125,17.625,7.031212936410252,8,2046064,409245,20.0
pt01704,40.981645,70.019146,17.7175,18.27,7.084731570678696,8,2046183,362556,17.72
pt01707,40.981609,70.019033,19.88125,21.84,6.76793160531973,8,2043297,406131,19.88
pt01709,40.981572,70.018921,25.06375,21.595,13.662055835153694,8,2035442,508520,24.98
pt01712,40.981534,70.018809,28.9375,25.525,12.997504980352412,8,2043104,590611,28.91
pt01715,40.981494,70.018697,33.21375,22.855,20.618311512896906,8,2039650,675738,33.13
pt01717,40.981454,70.018586,36.67125,28.165,24.58788228695474,8,2036235,747489,36.71
pt01720,40.981414,70.018474,39.92125,32.58,24.682465978619607,8,2039012,812349,39.84
pt01722,40.981374,70.018362,41.635,35.595,25.065122039542175,8,2032199,842373,41.45
pt01725,40.981335,70.018251,41.41875,37.745,24.617797532621452,8,2035575,839988,41.27
pt01728,40.981295,70.018139,43.57625,35.825,26.67055140974779,8,2037510,885261,43.45
pt01732,40.981216,70.017915,44.36625,36.765,22.675384348609022,8,2037114,901353,44.25
pt01735,40.981175,70.017803,45.761250000000004,35.975,27.75499874539977,8,2029119,922748,45.48
pt01738,40.981135,70.017691,43.2325,35.98,27.220123727020155,8,2037974,878250,43.09
pt01741,40.981094,70.017579,40.60125,38.165,22.94768051615301,8,2044695,829529,40.57
pt01743,40.981054,70.017468,36.668749999999996,30.39,20.062815952118275,8,2041730,747494,36.61
pt01748,40.980974,70.017246,36.4575,31.134999999999998,18.966975623058996,8,2044493,744947,36.44
pt01751,40.980934,70.017134,38.665,34.025000000000006,19.805864210956745,8,2036979,786993,38.64
pt01754,40.980894,70.017023,41.1475,34.595,21.392268129263094,8,2036836,836178,41.05
pt01756,40.980853,70.016911,42.6575,36.305,19.960723397999093,8,2040500,869004,42.59
pt01759,40.980813,70.0168,41.25625,35.065,18.664260681465908,8,2046086,843868,41.24
pt01762,40.980773,70.016688,35.99875,29.77,15.461884414354449,8,2045429,735900,35.98
pt01766,40.980694,70.016465,23.8575,23.165,4.530644072787633,8,2044111,487552,23.85
pt01769,40.980654,70.016354,27.71875,23.1,14.014291111474133,8,2034819,561807,27.61
pt01772,40.980614,70.016243,31.4875,22.439999999999998,20.008997797419614,8,2036926,638324,31.34
pt01775,40.980575,70.016133,33.3525,24.835,20.35892485934784,8,2044171,680916,33.31
pt01777,40.980535,70.016023,28.6525,27.7,13.561584136291536,8,2045573,585713,28.63
pt01780,40.980496,70.015912,25.865,20.545,13.517152066911136,8,2044674,528683,25.86
pt01782,40.980457,70.015802,26.50375,22.0,12.637445421671039,8,2042042,541060,26.5
pt01785,40.980418,70.015692,30.04375,25.065,14.582348368098037,8,2026792,606151,29.91
pt01788,40.980378,70.015582,38.85125,28.299999999999997,24.91712230432261,8,2024492,779695,38.51
pt01790,40.980339,70.015473,38.89875,30.61,25.39948561768244,8,2028155,783539,38.63
pt01793,40.980299,70.015364,39.76875,30.03,24.720514001533218,8,2042404,810886,39.7
pt01795,40.98026,70.015255,33.60875,25.92,15.618710791410228,8,2045144,687008,33.59
pt01798,40.980221,70.015147,34.78375,28.625,17.70269385271228,8,2042163,709062,34.72
pt01803,40.980142,70.014931,25.66875,19.725,14.13282747718941,8,2044792,524329,25.64
pt01806,40.980103,70.014823,18.939999999999998,19.455,6.337714775171614,8,2044244,387000,18.93
pt01808,40.980064,70.014715,16.61,17.18,5.682054457424961,8,2045098,339650,16.61
pt01811,40.980021,70.014598,16.055,14.61,5.754903499252989,8,2045423,328334,16.05
pt01813,40.979979,70.014482,15.3175,12.754999999999999,6.501045520310011,8,2045055,313140,15.31
pt01816,40.979936,70.014365,16.27625,13.54,7.56836071607131,8,2046141,333011,16.28
pt01819,40.979894,70.014248,17.42875,16.605,7.876727814989455,8,2045062,356334,17.42
pt01822,40.979855,70.01414,18.54875,19.805,7.160497663271337,8,2046236,379545,18.55
pt01824,40.979816,70.014032,20.68875,22.725,7.971937275754962,8,2047156,423512,20.69
pt01827,40.979776,70.013924,24.6025,23.5,10.634243542174767,8,2047353,503648,24.6
pt01829,40.979736,70.013815,26.986250000000002,26.86,10.23829078578479,8,2041270,550637,26.98
pt01832,40.979696,70.013707,31.74625,26.200000000000003,17.40452234950117,8,2045267,648848,31.72
pt01834,40.979655,70.013598,31.33125,24.12,17.613338644739837,8,2045554,640318,31.3
pt01837,40.979614,70.01349,29.69125,26.265,12.966676452132432,8,2046702,607473,29.68
pt01839,40.979572,70.013382,26.60875,26.445,7.7066602688843115,8,2046753,544533,26.6
pt01842,40.979531,70.013274,26.01125,25.515,6.787960849916564,8,2046043,532180,26.01
pt01845,40.97949,70.013168,24.90125,25.03,5.458768666754695,8,2043559,508729,24.89
pt01847,40.97945,70.013061,25.195,25.045,6.4132385400379865,8,2046588,515640,25.2
pt01850,40.979407,70.012946,25.68875,22.875,9.519478433341668,8,2046271,525492,25.68
pt01852,40.979364,70.012832,27.305,21.975,11.780886457066195,8,2044874,557836,27.28
pt01855,40.979322,70.012722,26.302500000000002,27.060000000000002,11.466965908332385,8,2046374,538149,26.3
pt01858,40.979281,70.012614,23.34125,24.555,5.957466953328401,8,2046663,477670,23.34
pt01860,40.979238,70.012501,22.9975,22.54,9.375784538601863,8,2047464,470859,23.0
pt01863,40.979198,70.012392,19.09625,20.795,8.312383081884521,8,2047057,390828,19.09
pt01866,40.979157,70.01228,16.79875,14.405000000000001,7.584814598920663,8,2047470,343951,16.8
pt01868,40.979115,70.012166,16.06875,15.945,4.176466166851727,8,2046588,328879,16.07
pt01871,40.979077,70.012059,15.1025,15.515,1.8552608595943738,8,2047051,309133,15.1
pt01873,40.979038,70.01195,16.48625,15.620000000000001,3.441569150007843,8,2046637,337416,16.49
pt01876,40.978999,70.01184,15.64375,16.81,3.843190406420166,8,2046051,320054,15.64
pt01878,40.978959,70.011729,14.9625,14.879999999999999,2.4549469007932307,8,2045047,305996,14.96
pt01881,40.978921,70.011619,15.629999999999999,15.184999999999999,3.3851524548913807,8,2045870,319776,15.63
pt01884,40.978882,70.011511,17.17625,17.41,5.4564298571240055,8,2044675,351158,17.17
pt01886,40.978842,70.011399,19.62375,20.205,7.520615357611562,8,2039587,399938,19.61
pt01889,40.978802,70.011292,22.4075,18.985,7.770585103912243,8,2042274,457353,22.39
pt01891,40.978762,70.011183,23.43875,21.165,8.075858976869625,8,2041518,478212,23.42
pt01894,40.97872,70.011071,22.6075,21.34,9.141979701199455,8,2042680,461568,22.6
pt01896,40.978679,70.010963,19.7775,19.125,9.62928234976151,8,2042759,403705,19.76
pt01899,40.97864,70.010855,16.83625,15.77,9.519807827442136,8,2041433,343288,16.82
pt01902,40.978601,70.010744,14.475000000000001,13.120000000000001,6.93158608936553,8,2044939,295884,14.47
pt01904,40.978563,70.010635,13.90125,12.565000000000001,6.496446143854345,8,2044225,283982,13.89
pt01907,40.978523,70.010524,13.72625,12.985,6.014620134068557,8,2044152,280515,13.72
pt01909,40.978485,70.010416,14.81,12.675,7.244160209634871,8,2045674,302878,14.81
pt01912,40.978446,70.010308,13.92,12.965,6.486224964161687,8,2043499,284347,13.91
pt01914,40.978406,70.010198,10.11375,8.495000000000001,5.14401715588119,8,2035857,206013,10.12
pt01917,40.978367,70.010088,6.0775,6.5,3.4061740161905156,8,2043072,124309,6.08
pt01919,40.978327,70.009977,8.9175,7.63,4.154390964475333,8,2040482,182126,8.93
pt01922,40.978288,70.009868,11.21875,8.24,5.681693503826881,8,2045287,229543,11.22
pt01925,40.978249,70.009756,13.495000000000001,9.67,9.163272964862031,8,2046546,276162,13.49
pt01927,40.978211,70.009647,16.549999999999997,8.54,13.782555226496594,8,2047059,338730,16.55
pt01930,40.978172,70.009536,20.535,11.45,18.17979176369819,8,2046864,420207,20.53
pt01932,40.978133,70.009423,21.09,12.059999999999999,19.006650715698743,8,2047241,431681,21.09
pt01935,40.978095,70.00931,18.0325,9.31,16.851772903762978,8,2047566,369147,18.03
pt01937,40.978056,70.009198,16.36625,9.75,14.590134570514225,8,2047770,335112,16.36
pt01940,40.978018,70.009088,15.4525,10.965,10.453528112556066,8,2047771,316447,15.45
pt01943,40.977979,70.008973,14.70375,13.35,7.910540775265802,8,2047440,301056,14.7
pt01945,40.97794,70.008861,13.8475,13.705,8.966816205161276,8,2047446,283522,13.85
pt01948,40.9779,70.008746,13.46,9.605,12.577066430610918,8,2047156,275457,13.46
pt01951,40.977861,70.008635,13.625,10.84,9.224524765149539,8,2047452,278933,13.62
pt01953,40.977822,70.008523,13.2425,11.98,8.31976948513084,8,2046866,270961,13.24
pt01956,40.977783,70.008409,13.36,10.125,10.058014572611093,8,2047207,273501,13.36
pt01958,40.977742,70.008295,13.5125,10.085,11.23933494473761,8,2046761,276511,13.51
pt01961,40.977701,70.008179,13.455,9.55,10.971811935266533,8,2047257,275411,13.45
pt01964,40.977662,70.008071,13.662500000000001,11.955,9.861536753612855,8,2046853,279591,13.66
pt01966,40.977623,70.007962,15.553749999999999,11.575,11.42298427044602,8,2047112,318413,15.55
pt01969,40.977584,70.007853,16.38125,11.525,12.816579037102128,8,2047288,335357,16.38
pt01971,40.977545,70.007743,15.29875,11.825,9.77237715999249,8,2047295,313245,15.3
pt01974,40.977506,70.007632,13.98375,10.93,8.044579252959277,8,2046867,286249,13.98
pt01977,40.977466,70.007521,13.93,11.870000000000001,7.3654987223250155,8,2047154,285187,13.93
pt01979,40.977427,70.007408,14.7675,10.895,8.9735957914635,8,2046972,302270,14.77
pt01982,40.977386,70.007294,18.03125,15.0,10.108004519050377,8,2046771,369013,18.03
pt01985,40.977345,70.007178,19.0425,14.655,11.771022227730024,8,2045896,389436,19.03
pt01987,40.977306,70.007069,19.717499999999998,17.775,12.062116315141385,8,2046336,403345,19.71
pt01990,40.977267,70.006958,21.75125,18.545,14.167127380463752,8,2046144,444811,21.74
pt01992,40.977227,70.006845,21.13,15.965,13.696343620522544,8,2045441,431886,21.11
pt01995,40.977186,70.00673,22.67875,19.634999999999998,12.697929457198917,8,2044053,463098,22.66
pt01998,40.977144,70.006614,23.55125,22.11,13.242256429972306,8,2040566,480272,23.54
pt02000,40.977106,70.006506,24.90625,20.62,14.881750989046953,8,2037284,507722,24.92
pt02003,40.977067,70.006397,25.316250000000004,20.36,16.56816822145061,8,2034684,516577,25.39
pt02005,40.977028,70.006286,23.416249999999998,17.965,17.009186540975858,8,2037340,478410,23.48
pt02008,40.976987,70.006174,18.895,12.645,15.847180911983774,8,2039290,386168,18.94
pt02011,40.976947,70.00606,16.5,12.864999999999998,13.061179119819158,8,2038788,337336,16.55
pt02013,40.976906,70.005945,16.55375,16.380000000000003,12.225022275761184,8,2039108,338495,16.6
pt02016,40.976865,70.005828,16.75625,14.85,11.668133572745411,8,2037696,342405,16.8
pt02019,40.976822,70.00571,18.665,16.205,11.644899557930318,8,2038619,381439,18.71
pt02021,40.976784,70.0056,21.3975,22.28,7.175919552821885,8,2040954,437146,21.42
pt02024,40.976744,70.00549,23.5825,23.645000000000003,7.4885736768950695,8,2041731,481609,23.59
pt02027,40.976705,70.005378,24.51,23.395,7.433655128631442,8,2041241,500321,24.51
pt02029,40.976665,70.005266,25.68125,25.075000000000003,8.38084966285809,8,2040527,523955,25.68
pt02032,40.976625,70.005152,24.74125,23.905,6.946130346150602,8,2039739,504587,24.74
pt02034,40.976585,70.005038,23.85125,21.715,8.25272325183806,8,2034846,485086,23.84
pt02037,40.976545,70.004924,25.08125,22.695,8.306767357316048,8,2039501,511167,25.06
pt02040,40.976505,70.004809,24.29875,21.695,8.274614255143776,8,2041741,495914,24.29
pt02042,40.976464,70.004695,23.805,21.77,8.238286923175924,8,2044623,486564,23.8
pt02045,40.976423,70.004581,22.8475,21.335,5.0703782614599575,8,2042574,466597,22.84
pt02048,40.976383,70.004468,22.56,23.435000000000002,4.6874787618566485,8,2042411,460692,22.56
pt02050,40.976342,70.004354,24.48375,24.875,8.804644776642448,8,2038417,499175,24.49
pt02053,40.976301,70.004242,28.3175,23.89,14.865675468772253,8,2039535,577023,28.29
pt02056,40.97626,70.00413,30.04625,24.395,17.48900710854842,8,2045223,614204,30.03
pt02058,40.976219,70.00402,28.92375,24.29,18.48362049993762,8,2041166,589528,28.88
pt02061,40.976179,70.003911,29.9825,26.575000000000003,20.405411572143585,8,2040941,610978,29.94
pt02063,40.97614,70.003804,31.33,23.8,21.500647830771452,8,2040939,638265,31.27
pt02066,40.976098,70.003687,31.52625,23.0,21.320213706715045,8,2039457,642400,31.5
pt02069,40.976057,70.003571,29.8825,20.865000000000002,19.852720396531485,8,2039641,608984,29.86
pt02071,40.976017,70.003454,26.3875,17.86,17.94587079445934,8,2039859,538058,26.38
pt02074,40.975976,70.003337,23.48375,17.71,16.490764460751965,8,2038455,478155,23.46
pt02077,40.975938,70.003227,20.67875,15.775,15.607504090294881,8,2034243,419987,20.65
pt02079,40.975899,70.003116,15.56875,16.0,10.72669625280776,8,2033389,316368,15.56
pt02082,40.975859,70.003003,11.27625,8.18,7.433216833915179,8,2035512,229596,11.28
pt02084,40.975819,70.00289,8.932500000000001,6.91,3.8429703913212014,8,2035662,181841,8.93
pt02087,40.975779,70.002778,7.70125,7.425,2.0201798894440777,8,2037311,156933,7.7
pt02090,40.975739,70.002666,7.12,7.235,1.9351411908621623,8,2037729,145155,7.12
pt02092,40.9757,70.002555,6.43375,7.470000000000001,1.837039057831923,8,2035847,130975,6.43
pt02095,40.97566,70.002444,6.632499999999999,5.65,3.366616571998828,8,2032013,135046,6.65
pt02097,40.975622,70.002333,7.20875,5.25,4.405270990529413,8,2036822,147170,7.23
pt02100,40.975585,70.002222,7.0225,4.285,5.9310364066613905,8,2034540,143475,7.05
pt02103,40.975549,70.002111,8.1425,4.53,8.294672558765829,8,2035182,166549,8.18
pt02105,40.975512,70.001995,9.305,5.915,8.584682372025854,8,2037398,190378,9.34
pt02108,40.975474,70.001876,11.23625,7.7,8.860917297726171,8,2037551,229600,11.27
pt02110,40.975438,70.001766,15.383750000000001,13.645,10.863362985610987,8,2035883,313646,15.41
pt02113,40.975401,70.001655,17.57125,16.49,12.843712678082722,8,2038554,358843,17.6
pt02116,40.975364,70.001544,17.71,16.84,12.524176619642507,8,2041175,361758,17.72
pt02118,40.975326,70.001433,18.302500000000002,16.43,12.376948331474928,8,2042763,373943,18.31
pt02121,40.975289,70.001324,17.19625,14.504999999999999,11.183468587287985,8,2044172,351539,17.2
pt02123,40.975245,70.001205,15.8425,13.725000000000001,10.520868717526541,8,2044427,323713,15.83
pt02126,40.975201,70.00109,13.901250000000001,10.845,11.452488734519049,8,2045570,284247,13.9
pt02129,40.975158,70.000978,12.655,10.665,8.090887290208482,8,2046096,258883,12.65
pt02131,40.975116,70.000867,10.37875,8.83,6.2186090256813635,8,2046201,212280,10.37
pt02134,40.975075,70.000756,9.39375,7.985,5.547516658057781,8,2046731,192273,9.39
pt02137,40.975034,70.000646,8.54875,6.945,5.174521199382329,8,2046916,174961,8.55
pt02139,40.974995,70.000535,7.9725,7.275,4.43769164576102,8,2047183,163229,7.97
pt02142,40.974955,70.000425,8.182500000000001,7.99,4.42584535912148,8,2047073,167509,8.18
pt02144,40.974916,70.000314,8.77,6.795,5.897171234704701,8,2046023,179514,8.77
pt02147,40.974877,70.000205,10.67,6.0600000000000005,9.142189484550656,8,2047085,218420,10.67
pt02149,40.974838,70.000096,12.8225,5.335,13.55725820363395,8,2047072,262439,12.82
pt02152,40.974799,69.999987,15.200000000000001,9.27,14.880102726219908,8,2046865,310924,15.19
pt02154,40.974759,69.999879,15.285,9.93,15.543571018269901,8,2046876,312691,15.28
pt02157,40.974721,69.999772,16.21125,12.385,14.750964556839762,8,2046725,331700,16.21
pt02160,40.974679,69.999654,14.748750000000001,12.765,12.78370775356553,8,2045942,301773,14.75
pt02162,40.974637,69.999536,17.153750000000002,14.73,14.42859951376333,8,2047061,351138,17.15
pt02165,40.974595,69.999419,17.4225,9.825,16.91436730795957,8,2046595,356327,17.41
pt02168,40.974554,69.999303,19.87625,13.065,19.082793998408995,8,2046893,406684,19.87
pt02171,40.974513,69.999186,20.43875,16.52,18.929532812512832,8,2046768,418133,20.43
pt02173,40.974471,69.99907,20.705000000000002,16.950000000000003,19.22933027583495,8,2045029,422799,20.67
pt02176,40.97443,69.998955,20.73375,14.62,18.93894999163666,8,2045794,423810,20.72
pt02179,40.974388,69.99884,20.4975,15.774999999999999,19.406431003296674,8,2046660,419305,20.49
pt02181,40.974347,69.998724,21.19375,15.725000000000001,21.38944194657061,8,2047195,433740,21.19
pt02184,40.974306,69.99861,21.59625,16.59,21.427902995526985,8,2047329,441984,21.59
pt02187,40.974266,69.998495,21.759999999999998,17.83,19.74474034847183,8,2046825,445271,21.75
pt02189,40.974226,69.998381,23.3375,16.995,20.923560028965298,8,2046039,477289,23.33
pt02192,40.974186,69.998267,26.3,22.2,20.443300684017316,8,2045055,537329,26.27
pt02195,40.974146,69.998153,26.8925,23.555,17.340036043791834,8,2044588,549189,26.86
pt02197,40.974107,69.998041,27.314999999999998,23.89,13.093233803326488,8,2045941,558669,27.31
pt02200,40.974067,69.997928,26.44375,26.585,12.485038975281004,8,2046363,540977,26.44
pt02202,40.974028,69.997816,25.3325,27.025,11.103336371173691,8,2045306,518025,25.33
pt02205,40.973988,69.997705,20.68125,22.509999999999998,5.974690517986207,8,2045963,423076,20.68
pt02208,40.973949,69.997594,18.81,18.155,5.812707753583644,8,2045173,384708,18.81
pt02210,40.973909,69.997483,20.01125,19.625,8.326932958779,8,2042690,408631,20.0
pt02213,40.97387,69.997372,19.71625,18.68,5.095471203501623,8,2043974,402942,19.71
pt02215,40.973831,69.997261,22.785,20.535,8.533053380824477,8,2041855,464790,22.76
pt02218,40.973792,69.99715,28.81125,20.785,18.031089371653934,8,2043042,587653,28.76
pt02221,40.973753,69.997039,30.283749999999998,25.075,18.755719080170874,8,2043713,618129,30.25
pt02223,40.973715,69.996929,28.8975,25.55,17.895333589673992,8,2042704,589393,28.85
pt02226,40.973676,69.99682,26.46,20.935000000000002,18.17743656294803,8,2041850,538785,26.39
pt02228,40.973638,69.996712,20.6525,16.275,11.364538517435967,8,2042719,421177,20.62
pt02231,40.973598,69.996594,20.22625,21.205,4.478698591268291,8,2041406,412728,20.22
pt02233,40.973557,69.996477,24.42625,22.13,8.856059971244871,8,2041089,498390,24.42
pt02236,40.973515,69.99636,27.69125,21.83,15.003988457835375,8,2046253,566369,27.68
pt02239,40.973474,69.996243,24.98,26.814999999999998,8.816068122630243,8,2044742,510543,24.97
pt02242,40.973433,69.996127,21.53125,23.195,5.910932818575616,8,2041760,439470,21.52
pt02244,40.973392,69.996012,23.45125,23.075000000000003,5.710192484871741,8,2044136,479432,23.45
pt02247,40.973351,69.995897,24.76125,21.375,11.482066062840284,8,2044900,506149,24.75
pt02250,40.97331,69.995782,29.517500000000002,24.1,14.552742255082276,8,2045083,603397,29.5
pt02252,40.973269,69.995667,30.5225,25.36,18.511420220270207,8,2041280,621599,30.45
pt02255,40.973227,69.995552,27.7375,21.755000000000003,16.168363067599465,8,2044521,566503,27.71
pt02258,40.973185,69.995439,23.44,19.355,13.82114942501424,8,2044179,478626,23.41
pt02260,40.973144,69.995325,18.5,17.66,8.50716672660679,8,2041756,377797,18.5
pt02263,40.973103,69.995212,15.52,14.265,3.2854875698179975,8,2039828,316740,15.53
pt02266,40.973063,69.995099,16.1575,14.95,3.569960984180559,8,2040994,329745,16.16
pt02268,40.973022,69.994986,16.44875,13.965,8.365118797721884,8,2040002,335452,16.44
pt02271,40.972982,69.994872,15.1275,17.384999999999998,4.849452841006174,8,2043538,309239,15.13
pt02274,40.972941,69.994758,11.84375,12.094999999999999,3.8608249951088367,8,2044012,242224,11.85
pt02276,40.9729,69.994644,11.026250000000001,11.08,3.9005491829448093,8,2044270,225462,11.03
pt02279,40.972859,69.994528,11.55,11.665,4.088415690355233,8,2044067,236005,11.55
pt02282,40.972817,69.994411,12.13875,12.184999999999999,5.15644793992365,8,2044146,247988,12.13
pt02284,40.972779,69.994302,14.7925,13.025,8.978282925243237,8,2043582,302036,14.78
pt02287,40.972741,69.994191,16.41375,13.094999999999999,11.049775611813509,8,2040078,334185,16.38
pt02290,40.972703,69.994081,19.66125,14.709999999999999,14.639475437030814,8,2042156,401190,19.65
pt02292,40.972664,69.99397,19.5625,16.65,10.140234922609746,8,2044167,399687,19.55
pt02295,40.972625,69.993858,15.07875,13.765,7.037837406273524,8,2044075,307971,15.07
pt02297,40.972586,69.993744,15.815,13.975,6.596724295328055,8,2045089,323288,15.81
pt02300,40.972546,69.993629,15.54,14.684999999999999,4.664029526983231,8,2045408,317901,15.54
pt02303,40.972505,69.993514,16.2325,13.89,6.877968450058491,8,2044803,331947,16.23
pt02306,40.972464,69.993399,16.41,13.05,12.106708883920518,8,2043150,335079,16.4
pt02308,40.972423,69.993283,19.97,16.915,13.38136871068982,8,2043338,408117,19.97
pt02311,40.972382,69.993168,22.974999999999998,19.86,15.38164583428667,8,2043264,469447,22.98
pt02314,40.97234,69.993052,24.0875,24.59,17.580741695714334,8,2045117,492563,24.08
pt02317,40.972299,69.992936,25.041249999999998,23.26,14.45785445206663,8,2043960,511967,25.05
pt02319,40.972257,69.99282,23.855,22.535,14.489117098212514,8,2045434,487683,23.84
pt02322,40.972216,69.992704,25.55625,26.07,16.0000936939221,8,2046405,522844,25.55
pt02325,40.972174,69.992588,27.166249999999998,22.45,20.944485082167642,8,2046282,555653,27.15
pt02327,40.972133,69.992472,27.8025,27.345,21.333052658123865,8,2045930,568480,27.79
pt02330,40.972091,69.992355,28.89,26.56,24.165928198897838,8,2042685,588704,28.82
pt02333,40.972049,69.992239,26.72,19.945,21.554250492320868,8,2044877,545598,26.68
pt02336,40.972007,69.992122,25.1225,22.63,18.050670545518724,8,2046894,514170,25.12
pt02338,40.971965,69.992005,27.3325,23.155,18.905136679144714,8,2046609,559183,27.32
pt02341,40.971924,69.991889,28.99,29.02,20.368228059546915,8,2046905,593231,28.98
pt02344,40.971882,69.991772,29.376250000000002,23.28,21.048226893426033,8,2046215,600757,29.36
pt02347,40.971841,69.991656,29.12125,26.155,20.291814280288353,8,2045014,594984,29.09
pt02349,40.9718,69.99154,27.44125,20.19,20.034643878969817,8,2045325,560646,27.41
pt02352,40.97176,69.991425,26.916249999999998,24.95,12.992380115722778,8,2044517,549808,26.89
pt02355,40.97172,69.99131,29.35125,24.005,13.602020267487577,8,2045980,600467,29.35
pt02358,40.971681,69.991195,30.555,26.060000000000002,15.556476832129166,8,2045261,624553,30.54
pt02360,40.971642,69.991081,29.98625,26.04,12.91903793134104,8,2046053,613269,29.97
pt02363,40.971603,69.990966,27.271250000000002,26.29,14.346762140935196,8,2045726,557518,27.25
pt02366,40.971565,69.990852,23.275,21.83,13.190313545498888,8,2045608,475795,23.26
pt02368,40.971528,69.990737,19.7125,18.645,9.558485758738147,8,2046186,403197,19.7
pt02371,40.971491,69.990621,17.76125,18.7,5.595744397052357,8,2046065,363403,17.76
pt02374,40.971454,69.990504,16.75,15.905000000000001,3.884577564825145,8,2042754,342066,16.75
pt02376,40.971418,69.990385,20.43625,18.805,9.667678015650175,8,2046676,418169,20.43
pt02379,40.971384,69.990266,22.31875,18.045,15.399794467552386,8,2044804,455793,22.29
pt02382,40.971349,69.990144,20.87375,15.47,17.462991837843006,8,2044202,425810,20.83
pt02385,40.971315,69.990021,18.2575,9.935,18.022161555786177,8,2042021,371409,18.19
pt02387,40.971283,69.989908,14.35625,11.93,12.742533878426896,8,2045083,293115,14.33
pt02390,40.971251,69.989795,11.88,12.725000000000001,7.678883847464886,8,2045155,242973,11.88
pt02393,40.971218,69.989681,13.575,10.79,11.573552362421585,8,2028026,275605,13.59
pt02395,40.971185,69.989567,19.155,8.5,19.171131571044153,8,2037605,389632,19.12
pt02398,40.971153,69.989453,24.1275,16.65,23.3089564330967,8,2043539,491764,24.06
pt02400,40.971122,69.98934,22.775,18.31,15.136916085234422,8,2043785,464906,22.75
pt02403,40.971091,69.989218,23.26375,15.455,19.733208368129095,8,2040215,473217,23.19
pt02406,40.971061,69.989095,18.725,13.71,15.622991299455334,8,2045804,382689,18.71
pt02408,40.971031,69.98897,11.765,11.620000000000001,6.282315314777325,8,2046817,240767,11.76
pt02411,40.971004,69.988856,11.4475,9.885,4.3814144813225395,8,2046756,234296,11.45
pt02413,40.970978,69.98874,12.315,10.42,8.273503317389626,8,2046509,252029,12.32
pt02416,40.970952,69.988623,13.610000000000001,11.125,7.608799417216134,8,2044448,278155,13.61
pt02419,40.970926,69.988505,12.80125,13.015,5.571215403431155,8,2046217,262026,12.81
pt02421,40.9709,69.988386,11.270000000000001,10.420000000000002,7.237663395638916,8,2046588,230656,11.27
pt02424,40.970874,69.988266,13.32125,10.434999999999999,8.718617907345505,8,2046607,272580,13.32
pt02426,40.970848,69.988146,11.27875,6.795,10.373571416275661,8,2045446,230392,11.26
pt02429,40.970822,69.988025,10.2475,7.925,8.725471333973886,8,2046776,209588,10.24
pt02432,40.970796,69.987904,9.3025,8.92,7.763367733878679,8,2047399,190446,9.3
pt02434,40.970771,69.987783,11.004999999999999,5.075,12.373941513173099,8,2047818,225388,11.01
pt02437,40.970746,69.987662,10.25375,6.425,11.562308145126437,8,2046619,209648,10.24
pt02440,40.970721,69.987541,12.68375,8.245000000000001,13.445940372469304,8,2047192,259578,12.68
pt02442,40.970697,69.987421,12.36375,9.26,12.476517299654235,8,2047298,253046,12.36
